src_image,page,page_width,page_height,cc_image,x,y,w,h,aspect,m00,n20,n11,n02,n30,n21,n12,n03,i1,i2,i3,i4,i5,i6,i7,i8,z00,z01,z02,z10,z11,z12,z20,z21,z22
"image_0181.png",1,3400,4944,"c00000_x0400_y0137.tif",400,137,34,53,3.207547e-01,9.290000e+02,8.799289e-02,1.668085e-02,2.674073e-01,1.270975e-04,7.654638e-03,-4.251647e-03,-9.866611e-03,3.554002e-01,3.330253e-02,1.243790e-03,2.190474e-05,2.751722e-08,-1.565594e-06,9.988569e-10,1.839025e-06,5.935829e-01,6.096257e-01,3.480392e-01,4.117647e-01,4.224599e-01,5.294118e-01,6.172249e-01,3.827751e-01,7.017544e-01
"image_0181.png",1,3400,4944,"c00001_x1278_y0137.tif",1278,137,36,55,3.272727e-01,1.028000e+03,9.649359e-02,-8.560607e-04,2.535946e-01,-6.233238e-04,5.516527e-03,-3.884016e-03,-9.585524e-05,3.500882e-01,2.468367e-02,3.987033e-04,4.969980e-05,4.200278e-09,1.508190e-06,3.202396e-09,-3.830658e-06,5.555556e-01,3.888889e-01,5.185185e-01,3.842593e-01,6.759259e-01,5.833333e-01,6.271930e-01,3.640351e-01,5.745614e-01
"image_0181.png",1,3400,4944,"c00002_x1417_y0137.tif",1417,137,44,55,4.000000e-01,1.086000e+03,1.737206e-01,-1.979168e-03,2.836851e-01,2.229478e-02,1.920799e-04,3.671667e-02,-9.808266e-05,4.574057e-01,1.210787e-02,7.718993e-03,3.482360e-03,2.802402e-06,-3.829781e-04,2.248445e-07,-6.282176e-06,5.119048e-01,4.206349e-01,6.423611e-01,8.492063e-01,0.000000e+00,1.388889e-02,5.864662e-01,3.947368e-01,6.151316e-01
"image_0181.png",1,3400,4944,"c00003_x1468_y0137.tif",1468,137,121,56,7.685950e-01,2.774000e+03,3.786007e-01,3.894502e-02,9.742124e-02,2.915910e-02,1.936811e-02,1.921485e-03,-8.261760e-03,4.760219e-01,8.512873e-02,4.951768e-03,1.089354e-03,2.659870e-06,2.907104e-04,5.083268e-07,-6.424378e-05,3.430556e-01,3.708333e-01,2.682927e-01,3.527778e-01,5.138889e-01,2.276423e-01,5.800000e-01,4.250000e-01,5.682927e-01
"image_0181.png",1,3400,4944,"c00004_x1670_y0137.tif",1670,137,46,55,4.181818e-01,1.114000e+03,1.415258e-01,6.843309e-03,2.558295e-01,1.175168e-02,-1.670017e-02,3.614712e-03,1.505228e-02,3.973553e-01,1.325267e-02,4.245710e-03,2.388415e-04,6.447784e-08,-2.737283e-05,-2.271891e-07,-1.297116e-06,7.148148e-01,2.666667e-01,6.076389e-01,5.851852e-01,9.259259e-02,4.305556e-01,4.000000e-01,4.561404e-01,4.046053e-01
"image_0181.png",1,3400,4944,"c00005_x1720_y0137.tif",1720,137,45,54,4.166667e-01,1.214000e+03,1.265692e-01,4.116489e-03,1.932568e-01,1.201477e-05,1.090775e-03,-6.338720e-03,1.165557e-02,3.198260e-01,4.515017e-03,4.323502e-04,2.024966e-04,9.920195e-09,6.837520e-06,-1.344762e-08,-5.881878e-06,7.185185e-01,3.703704e-01,5.629630e-01,4.296296e-01,6.333333e-01,5.074074e-01,5.666667e-01,1.333333e-01,5.740741e-01
"image_0181.png",1,3400,4944,"c00006_x0368_y0138.tif",368,138,26,52,2.500000e-01,6.890000e+02,3.623516e-02,2.406019e-02,4.187700e-01,-6.350581e-04,5.541457e-03,-9.823667e-03,-1.286245e-02,4.550051e-01,1.486485e-01,1.700984e-03,1.629818e-04,3.733858e-07,-1.397188e-05,7.381453e-08,3.063228e-05,4.117647e-01,9.926471e-01,2.823529e-01,0.000000e+00,9.632353e-01,2.411765e-01,3.611111e-01,9.236111e-01,5.166667e-01
"image_0181.png",1,3400,4944,"c00007_x0437_y0139.tif",437,139,36,52,3.461538e-01,9.870000e+02,1.142768e-01,-2.234170e-03,2.099253e-01,-1.381918e-03,-7.312115e-04,-1.448965e-03,3.052242e-03,3.242021e-01,9.168603e-03,3.631032e-05,1.340108e-05,-2.296726e-10,-1.925224e-07,-2.493731e-10,-6.343334e-07,5.196078e-01,4.460784e-01,5.784314e-01,7.892157e-01,0.000000e+00,8.921569e-01,5.416667e-01,4.166667e-01,5.648148e-01
"image_0181.png",1,3400,4944,"c00008_x1316_y0139.tif",1316,139,47,53,4.433962e-01,1.143000e+03,1.339304e-01,-4.802072e-02,2.018059e-01,2.380007e-02,-9.959100e-03,-2.701317e-02,3.832076e-02,3.357362e-01,1.383104e-02,1.564232e-02,8.147080e-04,1.621678e-06,7.140151e-05,1.773158e-06,3.194592e-05,6.549020e-01,5.098039e-01,6.297578e-01,5.450980e-01,4.392157e-01,5.363322e-01,6.315789e-01,2.736842e-01,0.000000e+00
"image_0181.png",1,3400,4944,"c00009_x1367_y0139.tif",1367,139,47,54,4.351852e-01,1.443000e+03,1.130609e-01,4.918894e-03,1.959524e-01,1.298881e-02,1.308575e-03,5.824211e-03,-8.426670e-04,3.090133e-01,6.967772e-03,4.284224e-05,3.541467e-04,-2.121710e-08,-2.914729e-05,3.390952e-08,2.466429e-06,6.925926e-01,5.000000e-01,6.339869e-01,6.148148e-01,7.851852e-01,9.803922e-02,6.666667e-01,5.000000e-01,6.666667e-01
"image_0181.png",1,3400,4944,"c00010_x1618_y0139.tif",1618,139,44,53,4.150943e-01,1.092000e+03,1.133297e-01,-6.316060e-02,2.360319e-01,2.629680e-02,-2.014620e-02,-1.530772e-02,4.105907e-02,3.493616e-01,3.101288e-02,1.551750e-02,5.581083e-04,-1.323666e-06,-1.921445e-05,1.442098e-06,4.819453e-05,7.226891e-01,5.210084e-01,6.875000e-01,5.882353e-01,7.142857e-01,7.720588e-02,7.067669e-01,3.308271e-01,6.578947e-03
"image_0181.png",1,3400,4944,"c00011_x1771_y0139.tif",1771,139,44,54,4.074074e-01,1.096000e+03,1.749435e-01,3.301211e-03,2.765337e-01,2.222644e-02,2.250548e-03,3.620641e-02,2.623164e-03,4.514771e-01,1.036417e-02,7.480760e-03,3.438152e-03,5.803093e-06,-3.406959e-04,5.109429e-06,4.012460e-05,5.714286e-01,4.325397e-01,6.458333e-01,8.650794e-01,0.000000e+00,3.472222e-03,5.793651e-01,3.809524e-01,6.805556e-01
"image_0181.png",1,3400,4944,"c00012_x1821_y0139.tif",1821,139,48,54,4.444444e-01,1.005000e+03,1.240926e-01,-2.671635e-04,2.885669e-01,2.334581e-04,-4.075124e-02,-1.372771e-03,8.495766e-02,4.126595e-01,2.705210e-02,4.295549e-02,1.955506e-03,1.796893e-05,3.212574e-04,-1.008540e-06,-7.761998e-06,6.041667e-01,7.152778e-01,5.937500e-01,3.472222e-03,6.562500e-01,1.041667e-02,7.291667e-02,7.881944e-01,4.513889e-02
"image_0181.png",1,3400,4944,"c00013_x1872_y0139.tif",1872,139,22,54,2.037037e-01,7.280000e+02,2.827674e-02,-6.189333e-03,4.005932e-01,1.849003e-04,-3.986333e-04,1.386826e-03,4.356390e-03,4.288699e-01,1.387727e-01,4.663314e-05,1.813416e-05,7.842313e-10,4.758157e-06,2.586686e-10,2.397657e-06,4.841270e-01,1.000000e+00,5.972222e-01,2.619048e-01,1.000000e+00,2.708333e-01,5.317460e-01,9.603175e-01,4.791667e-01
"image_0181.png",1,3400,4944,"c00014_x1950_y0139.tif",1950,139,45,53,4.245283e-01,1.263000e+03,1.244392e-01,-2.238705e-03,1.868188e-01,4.642993e-04,1.413795e-03,-5.892136e-03,9.816841e-03,3.112580e-01,3.911267e-03,3.601709e-04,1.555886e-04,4.012448e-09,6.575844e-06,-2.869819e-09,-3.586135e-06,7.450980e-01,4.431373e-01,6.470588e-01,4.235294e-01,6.549020e-01,5.058824e-01,6.315789e-01,1.438596e-01,5.964912e-01
"image_0181.png",1,3400,4944,"c00015_x1999_y0139.tif",1999,139,37,55,3.363636e-01,1.112000e+03,9.361233e-02,-1.409713e-03,2.289417e-01,-3.955088e-04,4.846086e-03,-3.067452e-03,3.238105e-03,3.225540e-01,1.832199e-02,2.052540e-04,7.734625e-05,-3.046811e-09,7.379314e-06,9.294631e-09,-3.713353e-06,6.018519e-01,4.120370e-01,5.427350e-01,4.259259e-01,7.037037e-01,5.897436e-01,6.798246e-01,3.640351e-01,5.910931e-01
"image_0181.png",1,3400,4944,"c00016_x1897_y0140.tif",1897,140,47,54,4.351852e-01,1.203000e+03,1.759807e-01,9.714718e-04,2.032068e-01,1.551742e-03,3.789311e-04,1.419306e-03,1.137769e-03,3.791875e-01,7.450313e-04,7.323393e-06,1.112751e-05,8.670791e-11,-1.601869e-07,9.924435e-11,1.290262e-07,5.259259e-01,3.962963e-01,5.163399e-01,7.444444e-01,0.000000e+00,6.209150e-01,5.148148e-01,3.851852e-01,5.294118e-01
"image_0181.png",1,3400,4944,"c00017_x2969_y0147.tif",2969,147,27,53,2.547170e-01,7.590000e+02,3.445002e-02,1.686048e-02,3.607966e-01,-1.128851e-03,4.078681e-03,-6.458089e-03,-1.338535e-02,3.952466e-01,1.076392e-01,9.893512e-04,1.441758e-04,1.350302e-07,1.424321e-05,5.393615e-08,2.255322e-05,3.986928e-01,9.738562e-01,2.418301e-01,9.803922e-02,1.000000e+00,2.352941e-01,3.625731e-01,9.707602e-01,4.678363e-01
"image_0181.png",1,3400,4944,"c00018_x2836_y0148.tif",2836,148,33,52,3.173077e-01,1.011000e+03,7.238686e-02,3.464260e-03,2.389188e-01,-4.648319e-03,5.215657e-03,-8.528678e-03,-4.897920e-03,3.113056e-01,2.778089e-02,8.604805e-04,1.737342e-04,1.047053e-07,-2.895668e-05,-5.038871e-08,-9.607716e-08,6.310160e-01,6.791444e-01,6.042781e-01,1.497326e-01,5.401070e-01,6.524064e-01,7.474747e-01,4.747475e-01,8.080808e-01
"image_0181.png",1,3400,4944,"c00019_x2898_y0148.tif",2898,148,36,53,3.396226e-01,1.056000e+03,9.201242e-02,4.146865e-04,1.853007e-01,1.413034e-03,3.950764e-03,1.104259e-02,-1.381609e-02,2.773131e-01,8.703390e-03,1.664691e-03,2.524673e-04,-1.453832e-07,-5.597555e-06,-1.589180e-07,-1.143918e-05,3.137255e-01,5.588235e-01,3.382353e-01,9.264706e-01,4.607843e-01,6.176471e-01,6.271930e-01,4.342105e-01,6.929825e-01
"image_0181.png",1,3400,4944,"c00020_x2875_y0187.tif",2875,187,16,16,5.000000e-01,2.040000e+02,8.122300e-02,1.826221e-03,7.810297e-02,-8.266142e-04,2.166644e-04,8.388488e-04,-1.347775e-04,1.593260e-01,2.307491e-05,1.179259e-05,6.855153e-09,6.041966e-14,-1.313579e-11,-1.904469e-15,-1.509812e-11,5.600000e-01,1.000000e+00,6.666667e-01,1.000000e+00,1.000000e+00,1.000000e+00,5.000000e-01,9.000000e-01,6.388889e-01
"image_0181.png",1,3400,4944,"c00021_x2938_y0187.tif",2938,187,16,16,5.000000e-01,1.920000e+02,8.163283e-02,-8.646647e-05,7.769945e-02,5.609280e-05,6.138548e-04,-4.093589e-05,-5.280982e-04,1.593323e-01,1.550136e-05,5.647306e-06,7.583925e-09,-3.987824e-15,-2.847275e-11,-6.819114e-16,-4.496595e-12,5.200000e-01,9.600000e-01,4.666667e-01,1.000000e+00,1.000000e+00,9.000000e-01,6.000000e-01,9.000000e-01,5.277778e-01
"image_0181.png",1,3400,4944,"c00022_x3398_y0246.tif",3398,246,2,51,1.960784e-02,6.800000e+01,2.757353e-03,-3.033088e-02,3.655006e+00,-1.671891e-04,1.839080e-03,-3.251664e-02,-1.918790e+00,3.657764e+00,1.334260e+01,3.712441e+00,3.675768e+00,1.357977e+01,1.340942e+01,7.892480e-03,3.402499e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
"image_0181.png",1,3400,4944,"c00023_x3396_y0306.tif",3396,306,4,26,7.692308e-02,6.200000e+01,1.098067e-02,3.727216e-02,8.109874e-01,-6.404869e-04,-3.245684e-03,-7.753914e-04,1.566625e-01,8.219680e-01,6.455676e-01,2.769164e-02,2.353872e-02,6.008770e-04,1.879554e-02,-1.055004e-05,-1.050966e-03,2.500000e-01,8.750000e-01,8.125000e-01,0.000000e+00,3.750000e-01,1.000000e+00,0.000000e+00,2.000000e-01,9.500000e-01
"image_0181.png",1,3400,4944,"c00024_x3396_y0336.tif",3396,336,4,28,7.142857e-02,8.700000e+01,1.060587e-02,2.008191e-02,6.834897e-01,-2.181774e-04,-1.517069e-03,-3.215183e-03,5.312325e-02,6.940955e-01,4.543857e-01,3.415218e-03,2.674985e-03,8.062857e-06,1.769858e-03,-3.012735e-07,-1.724687e-04,6.666667e-01,1.000000e+00,7.777778e-01,1.111111e-01,1.000000e+00,1.000000e+00,1.000000e-01,9.000000e-01,1.000000e+00
"image_0181.png",1,3400,4944,"c00025_x0781_y0359.tif",781,359,29,29,5.000000e-01,5.010000e+02,1.339808e-01,7.939547e-03,1.254105e-01,-3.620336e-03,1.006351e-02,-1.333593e-03,2.672095e-03,2.593913e-01,3.255954e-04,7.574088e-04,1.867370e-04,-3.107718e-08,-3.183401e-06,6.341720e-08,-5.522018e-07,6.913580e-01,7.283951e-01,5.858586e-01,6.790123e-01,2.222222e-01,6.666667e-01,7.474747e-01,1.616162e-01,8.181818e-01
"image_0181.png",1,3400,4944,"c00026_x3394_y0366.tif",3394,366,6,122,2.459016e-02,4.930000e+02,3.813754e-03,-4.197114e-02,2.371480e+00,-5.697304e-05,1.052539e-03,8.311634e-03,-6.410021e-01,2.375294e+00,5.612891e+00,4.155663e-01,4.096036e-01,1.689861e-01,9.703689e-01,1.412112e-05,4.678455e-03,0.000000e+00,7.250000e-01,8.875000e-01,2.875000e-01,1.000000e+00,8.375000e-01,7.619048e-01,1.000000e+00,5.476190e-01
"image_0181.png",1,3400,4944,"c00027_x1055_y0374.tif",1055,374,18,48,1.875000e-01,4.830000e+02,2.883925e-02,-3.505434e-02,4.363986e-01,4.152650e-04,1.477750e-03,7.122401e-03,-2.083879e-02,4.652379e-01,1.710199e-01,1.077659e-03,4.316661e-04,1.801765e-07,1.500803e-04,-1.204794e-07,-4.832956e-05,1.770833e-01,9.062500e-01,6.354167e-01,2.916667e-01,9.687500e-01,1.458333e-01,7.395833e-01,8.229167e-01,3.437500e-01
"image_0181.png",1,3400,4944,"c00028_x1908_y0376.tif",1908,376,17,47,1.808511e-01,4.870000e+02,2.899872e-02,-2.508491e-02,4.240558e-01,1.621839e-04,2.423381e-03,7.351855e-03,-3.567051e-02,4.530545e-01,1.585871e-01,2.323220e-03,1.161832e-03,1.722759e-06,4.394465e-04,-3.704534e-07,-7.238141e-05,2.266667e-01,7.733333e-01,7.428571e-01,1.733333e-01,1.000000e+00,3.619048e-01,7.647059e-01,1.000000e+00,4.873950e-01
"image_0181.png",1,3400,4944,"c00029_x2173_y0385.tif",2173,385,26,38,3.421053e-01,5.230000e+02,7.459004e-02,-8.372391e-03,2.549516e-01,-2.324737e-04,5.387797e-03,4.435666e-04,-5.429605e-03,3.295416e-01,3.281068e-02,4.687011e-04,4.630815e-08,2.447630e-11,-7.426142e-09,1.705877e-13,-1.950197e-09,5.000000e-01,7.083333e-01,5.583333e-01,1.354167e-01,5.104167e-01,4.916667e-01,6.875000e-01,6.696429e-01,4.785714e-01
"image_0181.png",1,3400,4944,"c00030_x0775_y0387.tif",775,387,51,68,3.750000e-01,1.346000e+03,1.180115e-01,3.251556e-02,3.594806e-01,5.955938e-03,5.298492e-03,-5.087638e-04,-1.995700e-02,4.774921e-01,6.253637e-02,1.341383e-03,2.445435e-04,1.613957e-08,3.433495e-05,-1.338989e-07,-2.530257e-05,6.176471e-01,3.609626e-01,3.181818e-01,4.010695e-02,6.256684e-01,4.278075e-02,4.632353e-01,4.950980e-01,5.024510e-01
"image_0181.png",1,3400,4944,"c00031_x0893_y0387.tif",893,387,23,74,1.554054e-01,6.310000e+02,3.984063e-02,2.508579e-02,6.848263e-01,3.555474e-03,8.425980e-03,1.038804e-01,6.932281e-03,7.246669e-01,4.185237e-01,9.525330e-02,1.177833e-02,8.469689e-04,-7.127014e-03,1.840841e-04,1.347879e-03,2.440476e-01,6.607143e-01,2.407407e-01,8.630952e-01,3.928571e-01,0.000000e+00,1.813187e-01,5.824176e-01,3.290598e-01
"image_0181.png",1,3400,4944,"c00032_x1089_y0387.tif",1089,387,22,73,1.506849e-01,6.160000e+02,3.988905e-02,2.359814e-02,6.818723e-01,3.790759e-03,7.163004e-03,1.036306e-01,-1.778394e-02,7.217613e-01,4.143700e-01,9.585344e-02,1.165216e-02,3.342902e-04,-7.443346e-03,-6.529183e-05,-4.628036e-04,2.976190e-01,6.011905e-01,2.083333e-01,9.642857e-01,2.797619e-01,0.000000e+00,2.628571e-01,6.171429e-01,3.100000e-01
"image_0181.png",1,3400,4944,"c00033_x1018_y0388.tif",1018,388,22,73,1.506849e-01,6.140000e+02,3.743176e-02,2.983235e-02,6.592056e-01,-3.296163e-03,-8.207942e-03,-9.696013e-02,2.315444e-02,6.966373e-01,3.901626e-01,8.498744e-02,1.027472e-02,1.599950e-04,-6.289560e-03,-8.371658e-05,-6.385257e-04,3.630952e-01,6.071429e-01,2.031250e-01,0.000000e+00,3.154762e-01,8.645833e-01,1.714286e-01,5.771429e-01,3.100000e-01
"image_0181.png",1,3400,4944,"c00034_x1450_y0388.tif",1450,388,23,73,1.575342e-01,6.120000e+02,3.809626e-02,1.491669e-02,7.051401e-01,3.592100e-03,5.427664e-03,1.023242e-01,4.998811e-03,7.432364e-01,4.458375e-01,9.216712e-02,1.132698e-02,7.538156e-04,-7.344670e-03,1.191307e-04,9.023570e-04,2.261905e-01,6.488095e-01,2.638889e-01,7.678571e-01,4.285714e-01,0.000000e+00,1.657143e-01,6.171429e-01,3.111111e-01
"image_0181.png",1,3400,4944,"c00035_x1602_y0389.tif",1602,389,14,36,1.944444e-01,3.260000e+02,2.591045e-02,2.129205e-02,3.307952e-01,1.038338e-03,3.643135e-03,6.605875e-03,-2.250966e-03,3.567057e-01,9.476814e-02,5.263838e-04,6.037211e-05,2.960276e-09,-1.631836e-05,9.834022e-09,4.447506e-06,8.333333e-01,1.000000e+00,2.500000e-01,7.916667e-01,1.000000e+00,2.777778e-01,6.666667e-01,9.166667e-01,5.277778e-01
"image_0181.png",1,3400,4944,"c00036_x1519_y0390.tif",1519,390,22,73,1.506849e-01,6.140000e+02,3.563948e-02,3.149613e-02,6.573742e-01,-2.780052e-03,-8.377688e-03,-9.308438e-02,1.829612e-02,6.930137e-01,3.905221e-01,7.832346e-02,9.288365e-03,1.893278e-04,-5.772361e-03,-3.829994e-05,-3.048102e-04,3.690476e-01,6.250000e-01,1.770833e-01,0.000000e+00,3.630952e-01,8.281250e-01,1.657143e-01,6.114286e-01,2.850000e-01
"image_0181.png",1,3400,4944,"c00037_x1577_y0390.tif",1577,390,22,73,1.506849e-01,6.160000e+02,3.804837e-02,2.565545e-02,6.890148e-01,3.344883e-03,6.887040e-03,1.003288e-01,-3.057881e-02,7.270632e-01,4.263902e-01,9.121603e-02,1.130954e-02,8.024531e-05,-6.883415e-03,-1.752686e-04,-1.337562e-03,3.214286e-01,6.071429e-01,1.875000e-01,9.702381e-01,2.678571e-01,0.000000e+00,2.400000e-01,6.400000e-01,3.100000e-01
"image_0181.png",1,3400,4944,"c00038_x1924_y0390.tif",1924,390,40,76,2.631579e-01,5.510000e+02,2.067457e-01,-4.169248e-01,8.767958e-01,1.105135e-03,-2.618083e-03,4.923203e-03,-7.001182e-03,1.083541e+00,1.144272e+00,1.874456e-04,1.288711e-04,-1.791138e-09,1.343566e-04,-9.271378e-10,-1.542823e-05,0.000000e+00,5.846154e-02,4.657143e-01,2.461538e-02,4.769231e-01,3.714286e-02,5.118343e-01,5.917160e-02,0.000000e+00
"image_0181.png",1,3400,4944,"c00039_x2025_y0390.tif",2025,390,22,73,1.506849e-01,6.400000e+02,3.758531e-02,2.496767e-02,6.619104e-01,3.297945e-03,8.207266e-03,9.641753e-02,1.671552e-02,6.994957e-01,3.922754e-01,8.183257e-02,1.056432e-02,8.170981e-04,-5.571780e-03,2.145318e-04,1.784314e-03,3.095238e-01,7.023810e-01,2.187500e-01,9.285714e-01,3.630952e-01,0.000000e+00,2.114286e-01,6.000000e-01,3.450000e-01
"image_0181.png",1,3400,4944,"c00040_x1352_y0391.tif",1352,391,13,47,1.382979e-01,4.180000e+02,1.949871e-02,-3.607056e-04,4.132435e-01,-4.924402e-05,-5.257991e-03,-1.955595e-03,8.975622e-02,4.327422e-01,1.550354e-01,1.117047e-02,7.143970e-03,6.382993e-05,2.809980e-03,-1.027098e-06,-6.412849e-05,8.166667e-01,1.000000e+00,8.933333e-01,3.500000e-01,1.000000e+00,6.266667e-01,2.205882e-01,9.852941e-01,3.764706e-01
"image_0181.png",1,3400,4944,"c00041_x1603_y0391.tif",1603,391,42,63,3.333333e-01,3.760000e+02,3.618683e-01,-5.319862e-01,8.019701e-01,-2.853059e-02,4.523744e-02,-6.914148e-02,1.021200e-01,1.163838e+00,1.325727e+00,3.313145e-02,3.125405e-02,-7.549735e-05,3.598486e-02,4.020441e-07,1.423501e-04,0.000000e+00,3.061224e-02,4.489796e-01,2.380952e-02,3.775510e-01,3.061224e-02,3.469388e-01,2.040816e-02,0.000000e+00
"image_0181.png",1,3400,4944,"c00042_x1979_y0391.tif",1979,391,22,75,1.466667e-01,6.940000e+02,3.203328e-02,6.668709e-03,8.521978e-01,7.149264e-03,1.658653e-03,6.736343e-02,3.411829e-02,8.842311e-01,6.728478e-01,3.885127e-02,6.832131e-03,3.520968e-04,-3.432756e-03,1.035234e-04,2.214914e-03,8.685714e-01,4.457143e-01,1.900000e-01,8.685714e-01,1.828571e-01,0.000000e+00,7.542857e-01,3.942857e-01,2.050000e-01
"image_0181.png",1,3400,4944,"c00043_x1258_y0392.tif",1258,392,23,62,1.854839e-01,6.450000e+02,4.330686e-02,-9.028646e-02,5.703915e-01,-3.495842e-04,3.027244e-03,2.047649e-02,-5.435734e-02,6.136983e-01,3.104248e-01,7.841167e-03,3.039871e-03,8.400688e-06,1.548339e-03,-5.073858e-06,-3.432290e-04,0.000000e+00,4.928571e-01,7.888889e-01,1.500000e-01,9.000000e-01,1.388889e-01,7.987013e-01,5.519481e-01,2.727273e-01
"image_0181.png",1,3400,4944,"c00044_x1484_y0392.tif",1484,392,23,63,1.825397e-01,6.530000e+02,4.231608e-02,-8.796761e-02,5.681728e-01,-2.399858e-04,2.996489e-03,1.712325e-02,-4.288039e-02,6.104888e-01,3.074784e-01,5.354046e-03,1.875770e-03,3.007623e-06,9.235402e-04,-2.415386e-06,-2.392386e-04,0.000000e+00,5.578231e-01,7.354497e-01,2.040816e-01,8.571429e-01,1.164021e-01,8.503401e-01,5.170068e-01,2.804233e-01
"image_0181.png",1,3400,4944,"c00045_x1757_y0392.tif",1757,392,13,35,1.857143e-01,2.870000e+02,2.376676e-02,1.602359e-02,3.400767e-01,8.056762e-04,2.697232e-03,7.002904e-03,-7.014814e-03,3.638435e-01,1.010790e-01,6.363693e-04,7.961543e-05,-2.033394e-08,-1.555105e-05,-1.373425e-08,-9.985813e-06,7.045455e-01,9.318182e-01,2.363636e-01,7.500000e-01,1.000000e+00,2.000000e-01,6.346154e-01,1.000000e+00,4.461538e-01
"image_0181.png",1,3400,4944,"c00046_x1869_y0392.tif",1869,392,22,73,1.506849e-01,6.450000e+02,3.570245e-02,2.641324e-02,6.236800e-01,-2.624139e-03,-7.189616e-03,-8.861098e-02,1.534699e-02,6.593825e-01,3.485082e-01,7.064166e-02,8.390390e-03,1.793040e-04,-4.933741e-03,-2.611082e-05,-2.194938e-04,3.392857e-01,6.428571e-01,2.343750e-01,0.000000e+00,3.035714e-01,9.322917e-01,1.657143e-01,6.114286e-01,3.450000e-01
"image_0181.png",1,3400,4944,"c00047_x2444_y0392.tif",2444,392,22,75,1.466667e-01,6.200000e+02,3.746719e-02,3.083532e-02,6.701534e-01,-3.284800e-03,-1.003569e-02,-9.800149e-02,2.674474e-02,7.076206e-01,4.040951e-01,8.775005e-02,1.053810e-02,1.174832e-04,-6.522774e-03,-9.389534e-05,-7.630284e-04,3.257143e-01,5.657143e-01,2.250000e-01,0.000000e+00,2.114286e-01,9.400000e-01,1.314286e-01,5.828571e-01,3.450000e-01
"image_0181.png",1,3400,4944,"c00048_x1298_y0393.tif",1298,393,22,74,1.486486e-01,6.310000e+02,3.809451e-02,1.768898e-02,6.884297e-01,-3.320146e-03,-5.306088e-03,-1.020517e-01,-4.296982e-03,7.265242e-01,4.241875e-01,9.184410e-02,1.119545e-02,7.321203e-04,-7.089250e-03,1.098590e-04,8.528434e-04,3.214286e-01,6.190476e-01,2.500000e-01,0.000000e+00,1.964286e-01,9.166667e-01,2.032967e-01,5.934066e-01,3.413462e-01
"image_0181.png",1,3400,4944,"c00049_x0986_y0394.tif",986,394,33,59,2.796610e-01,7.480000e+02,4.724974e-02,4.276504e-02,5.184666e-01,-5.720732e-04,1.025389e-02,-1.690812e-02,-4.105401e-02,5.657163e-01,2.293607e-01,7.672745e-03,1.254205e-03,8.638675e-06,3.951324e-04,3.139684e-06,2.261976e-04,3.157895e-01,8.660287e-01,0.000000e+00,0.000000e+00,8.468900e-01,0.000000e+00,2.640693e-01,8.744589e-01,2.640693e-01
"image_0181.png",1,3400,4944,"c00050_x1759_y0394.tif",1759,394,42,59,3.559322e-01,3.680000e+02,3.458426e-01,-5.075561e-01,7.661230e-01,-2.456016e-02,4.078158e-02,-6.467722e-02,9.864698e-02,1.111966e+00,1.207088e+00,2.928218e-02,2.740363e-02,-5.337457e-05,3.008410e-02,1.352038e-06,5.959984e-04,0.000000e+00,4.135338e-02,4.624060e-01,7.518797e-03,4.097744e-01,2.631579e-02,3.571429e-01,3.741497e-02,0.000000e+00
"image_0181.png",1,3400,4944,"c00051_x2057_y0394.tif",2057,394,24,62,1.935484e-01,6.490000e+02,4.386628e-02,-8.907800e-02,5.534254e-01,-5.935409e-04,3.669059e-03,2.082733e-02,-6.074221e-02,5.972917e-01,2.913901e-01,9.126495e-03,3.666750e-03,1.388667e-05,1.862664e-03,-6.287614e-06,-3.347532e-04,0.000000e+00,5.750000e-01,6.937500e-01,1.625000e-01,8.437500e-01,8.750000e-02,7.727273e-01,5.170455e-01,2.500000e-01
"image_0181.png",1,3400,4944,"c00052_x2108_y0394.tif",2108,394,14,47,1.489362e-01,4.010000e+02,2.003806e-02,-3.591233e-03,4.331785e-01,2.029838e-04,-5.902391e-03,-3.124064e-03,1.084263e-01,4.532166e-01,1.707366e-01,1.600133e-02,1.051968e-02,1.365261e-04,4.343358e-03,-1.321726e-06,-8.601017e-05,7.166667e-01,1.000000e+00,7.888889e-01,2.500000e-01,1.000000e+00,4.777778e-01,1.470588e-01,9.852941e-01,3.137255e-01
"image_0181.png",1,3400,4944,"c00053_x2138_y0394.tif",2138,394,22,75,1.466667e-01,6.530000e+02,3.653944e-02,1.110925e-02,6.512275e-01,-2.933714e-03,-3.908627e-03,-9.677996e-02,-1.140509e-02,6.877669e-01,3.783350e-01,8.260242e-02,1.017733e-02,7.214527e-04,-5.899726e-03,1.305461e-04,1.046473e-03,3.142857e-01,5.885714e-01,2.550000e-01,0.000000e+00,3.142857e-01,9.150000e-01,2.457143e-01,6.171429e-01,2.750000e-01
